fw,mver,lts,dst_name,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,group_id,step,stored_timestamp
5080,2.6.2,111,45.91.124.33,4,45.91.124.33,10.42.40.35,ICMP,43.0,48,"[{'rtt': 115.315945}, {'rtt': 114.973125}, {'rtt': 115.124168}]",0,3,3,114.973125,115.315945,115.137746,53759722,24191,2023-05-15 18:49:32,Ping,65.254.97.43,ping,53759722,,1684176572
5080,2.6.2,111,45.91.124.33,4,45.91.124.33,192.168.1.50,ICMP,57.0,48,"[{'rtt': 29.479612}, {'rtt': 29.783736}, {'rtt': 29.956277}]",0,3,3,29.479612,29.956277,29.739875,53759722,24192,2023-05-15 18:49:31,Ping,82.66.112.75,ping,53759722,,1684176571
5080,2.6.2,111,45.91.124.33,4,45.91.124.33,192.168.178.55,ICMP,59.0,48,"[{'rtt': 52.667691}, {'rtt': 52.211903}, {'rtt': 52.354355}]",0,3,3,52.211903,52.667691,52.4113163333,53759722,24193,2023-05-15 18:49:33,Ping,109.250.172.130,ping,53759722,,1684176573
5080,2.6.2,114,45.91.124.33,4,45.91.124.33,10.20.0.98,ICMP,56.0,48,"[{'rtt': 30.828573}, {'rtt': 30.935488}, {'rtt': 30.784582}]",0,3,3,30.784582,30.935488,30.8495476667,53759722,24196,2023-05-15 18:49:31,Ping,94.31.99.178,ping,53759722,,1684176571
5080,2.6.2,88,45.91.124.33,4,45.91.124.33,81.200.42.2,ICMP,56.0,48,"[{'rtt': 17.21639}, {'rtt': 17.41547}, {'rtt': 16.52267}]",0,3,3,16.52267,17.41547,17.05151,53759722,24221,2023-05-15 18:49:33,Ping,81.200.42.2,ping,53759722,,1684176573
5080,2.6.2,31,45.91.124.33,4,45.91.124.33,10.0.1.128,ICMP,51.0,48,"[{'rtt': 277.7031}, {'rtt': 277.60304}, {'rtt': 277.962275}]",0,3,3,277.60304,277.962275,277.7561383333,53759722,24230,2023-05-15 18:49:30,Ping,114.129.187.225,ping,53759722,,1684176572
5080,2.6.2,7,45.91.124.33,4,45.91.124.33,10.145.13.28,ICMP,52.0,48,"[{'rtt': 79.660145}, {'rtt': 79.32422}, {'rtt': 79.411149}]",0,3,3,79.32422,79.660145,79.4651713333,53759722,24244,2023-05-15 18:49:30,Ping,195.208.98.254,ping,53759722,,1684176571
5080,2.6.2,10,45.91.124.33,4,45.91.124.33,192.168.100.196,ICMP,44.0,48,"[{'rtt': 150.263709}, {'rtt': 149.799093}, {'rtt': 150.072607}]",0,3,3,149.799093,150.263709,150.0451363333,53759722,24249,2023-05-15 18:49:32,Ping,204.145.147.130,ping,53759722,,1684176572
5080,2.6.2,18,45.91.124.33,4,45.91.124.33,10.50.50.2,ICMP,51.0,48,"[{'rtt': 236.738667}, {'rtt': 231.481532}, {'rtt': 236.659148}]",0,3,3,231.481532,236.738667,234.9597823333,53759722,24265,2023-05-15 18:49:34,Ping,123.255.202.55,ping,53759722,,1684176572
5080,2.6.2,7,45.91.124.33,4,45.91.124.33,192.168.0.2,ICMP,46.0,48,"[{'rtt': 159.863431}, {'rtt': 158.757254}, {'rtt': 156.583316}]",0,3,3,156.583316,159.863431,158.4013336667,53759722,24275,2023-05-15 18:49:31,Ping,69.80.12.168,ping,53759722,,1684176572
5080,2.6.2,118,45.91.124.33,4,45.91.124.33,10.3.18.21,ICMP,56.0,48,"[{'rtt': 22.928019}, {'rtt': 22.778813}, {'rtt': 22.934253}]",0,3,3,22.778813,22.934253,22.8803616667,53759722,24276,2023-05-15 18:49:31,Ping,89.146.44.45,ping,53759722,,1684176571
5080,2.6.2,108,45.91.124.33,4,45.91.124.33,192.168.2.109,ICMP,49.0,48,"[{'rtt': 15.326275}, {'rtt': 15.088495}, {'rtt': 15.340091}]",0,3,3,15.088495,15.340091,15.2516203333,53759722,24281,2023-05-15 18:49:31,Ping,140.228.74.95,ping,53759722,,1684176571
5080,2.6.2,112,45.91.124.33,4,45.91.124.33,10.200.5.228,ICMP,55.0,48,"[{'rtt': 32.652168}, {'rtt': 32.497765}, {'rtt': 32.449862}]",0,3,3,32.449862,32.652168,32.533265,53759722,24282,2023-05-15 18:49:30,Ping,185.103.216.25,ping,53759722,,1684176571
5080,2.6.2,109,45.91.124.33,4,45.91.124.33,192.168.1.225,ICMP,51.0,48,"[{'rtt': 175.452429}, {'rtt': 180.845055}, {'rtt': 180.218639}]",0,3,3,175.452429,180.845055,178.8387076667,53759722,24289,2023-05-15 18:49:31,Ping,103.28.12.88,ping,53759722,,1684176572
5080,2.6.2,84,45.91.124.33,4,45.91.124.33,192.168.101.11,ICMP,53.0,48,"[{'rtt': 16.600729}, {'rtt': 16.481254}, {'rtt': 16.417723}]",0,3,3,16.417723,16.600729,16.499902,53759722,24301,2023-05-15 18:49:31,Ping,31.22.13.68,ping,53759722,,1684176571
5080,2.6.2,81,45.91.124.33,4,45.91.124.33,136.187.169.10,ICMP,53.0,48,"[{'rtt': 247.546746}, {'rtt': 247.552999}, {'rtt': 247.55526}]",0,3,3,247.546746,247.55526,247.5516683333,53759722,24310,2023-05-15 18:49:31,Ping,136.187.169.10,ping,53759722,,1684176571
5080,2.6.2,84,45.91.124.33,4,45.91.124.33,192.168.1.140,ICMP,48.0,48,"[{'rtt': 121.256245}, {'rtt': 119.88996}, {'rtt': 124.830225}]",0,3,3,119.88996,124.830225,121.9921433333,53759722,24314,2023-05-15 18:49:31,Ping,99.237.66.55,ping,53759722,,1684176571
5080,2.6.2,2,45.91.124.33,4,45.91.124.33,192.168.1.50,ICMP,53.0,48,"[{'rtt': 26.817113}, {'rtt': 26.588783}, {'rtt': 27.114453}]",0,3,3,26.588783,27.114453,26.8401163333,53759722,24320,2023-05-15 18:49:43,Ping,81.241.134.42,ping,53759722,,1684176585
5080,2.6.2,16,45.91.124.33,4,45.91.124.33,10.10.5.196,ICMP,57.0,48,"[{'rtt': 61.96661}, {'rtt': 63.631775}, {'rtt': 68.04771}]",0,3,3,61.96661,68.04771,64.5486983333,53759722,24355,2023-05-15 18:49:29,Ping,89.212.22.34,ping,53759722,,1684176571
5080,2.6.2,10,45.91.124.33,4,45.91.124.33,192.168.0.46,ICMP,54.0,48,"[{'rtt': 29.066612}, {'rtt': 43.544067}, {'rtt': 60.888965999999996}]",0,3,3,29.066612,60.888965999999996,44.4998816667,53759722,24357,2023-05-15 18:49:31,Ping,95.223.56.168,ping,53759722,,1684176571
5080,2.6.2,19,45.91.124.33,4,45.91.124.33,10.145.13.29,ICMP,55.0,48,"[{'rtt': 85.39992}, {'rtt': 85.127311}, {'rtt': 85.167112}]",0,3,3,85.127311,85.39992,85.2314476667,53759722,24361,2023-05-15 18:49:32,Ping,195.209.116.26,ping,53759722,,1684176573
5080,2.6.2,18,45.91.124.33,4,45.91.124.33,10.155.155.128,ICMP,55.0,48,"[{'rtt': 21.261259}, {'rtt': 20.837325}, {'rtt': 20.987026}]",0,3,3,20.837325,21.261259,21.0285366667,53759722,24365,2023-05-15 18:49:31,Ping,185.83.169.27,ping,53759722,,1684176572
5080,2.6.2,12,45.91.124.33,4,45.91.124.33,192.168.0.103,ICMP,56.0,48,"[{'rtt': 25.109239}, {'rtt': 25.220463}, {'rtt': 20.53031}]",0,3,3,20.53031,25.220463,23.620004,53759722,24368,2023-05-15 18:49:32,Ping,83.128.112.40,ping,53759722,,1684176573
5080,2.6.2,4,45.91.124.33,4,45.91.124.33,10.232.23.23,ICMP,57.0,48,"[{'rtt': 38.876454}, {'rtt': 39.032172}, {'rtt': 38.800505}]",0,3,3,38.800505,39.032172,38.9030436667,53759722,24371,2023-05-15 18:49:31,Ping,46.244.197.179,ping,53759722,,1684176572
5080,2.6.2,102,45.91.124.33,4,45.91.124.33,172.16.9.12,ICMP,55.0,48,"[{'rtt': 23.938263}, {'rtt': 23.953738}, {'rtt': 23.906855}]",0,3,3,23.906855,23.953738,23.932952,53759722,24385,2023-05-15 18:49:31,Ping,212.92.38.85,ping,53759722,,1684176573
5080,2.6.2,12,45.91.124.33,4,45.91.124.33,89.185.32.73,ICMP,58.0,48,"[{'rtt': 7.663684}, {'rtt': 7.593423}, {'rtt': 7.480732}]",0,3,3,7.480732,7.663684,7.5792796667,53759722,24400,2023-05-15 18:49:31,Ping,89.185.32.73,ping,53759722,,1684176571
5080,2.6.2,78,45.91.124.33,4,45.91.124.33,192.168.1.131,ICMP,56.0,48,"[{'rtt': 19.103889}, {'rtt': 18.980534}, {'rtt': 19.032164}]",0,3,3,18.980534,19.103889,19.0388623333,53759722,24405,2023-05-15 18:49:31,Ping,82.197.211.19,ping,53759722,,1684176571
5080,2.6.2,14,45.91.124.33,4,45.91.124.33,192.168.1.5,ICMP,51.0,48,"[{'rtt': 170.870117}, {'rtt': 170.495613}, {'rtt': 170.385772}]",0,3,3,170.385772,170.870117,170.583834,53759722,24422,2023-05-15 18:49:31,Ping,218.212.183.11,ping,53759722,,1684176572
5080,2.6.2,43,45.91.124.33,4,45.91.124.33,10.52.10.141,ICMP,59.0,48,"[{'rtt': 25.341111}, {'rtt': 25.294301}, {'rtt': 25.492297}]",0,3,3,25.294301,25.492297,25.375903,53759722,24432,2023-05-15 18:49:30,Ping,86.94.135.53,ping,53759722,,1684176573
5080,2.6.2,18,45.91.124.33,4,45.91.124.33,212.78.206.170,ICMP,50.0,48,"[{'rtt': 26.223906}, {'rtt': 26.19306}, {'rtt': 26.088123}]",0,3,3,26.088123,26.223906,26.168363,53759722,24434,2023-05-15 18:49:32,Ping,212.78.206.170,ping,53759722,,1684176572
5080,2.6.2,5,45.91.124.33,4,45.91.124.33,10.0.255.163,ICMP,55.0,48,"[{'rtt': 47.684554}, {'rtt': 24.394878}, {'rtt': 24.492438}]",0,3,3,24.394878,47.684554,32.1906233333,53759722,24446,2023-05-15 18:49:32,Ping,46.231.16.147,ping,53759722,,1684176573
5080,2.6.2,4,45.91.124.33,4,45.91.124.33,10.129.8.128,ICMP,54.0,48,"[{'rtt': 33.370336}, {'rtt': 33.295757}, {'rtt': 33.192197}]",0,3,3,33.192197,33.370336,33.2860966667,53759722,24449,2023-05-15 18:49:31,Ping,212.89.225.145,ping,53759722,,1684176571
5080,2.6.2,105,45.91.124.33,4,45.91.124.33,192.168.32.151,ICMP,55.0,48,"[{'rtt': 86.918065}, {'rtt': 82.997915}, {'rtt': 83.468405}]",0,3,3,82.997915,86.918065,84.4614616667,53759722,24456,2023-05-15 18:49:29,Ping,193.163.128.16,ping,53759722,,1684176572
5080,2.6.2,98,45.91.124.33,4,45.91.124.33,172.30.19.220,ICMP,46.0,48,"[{'rtt': 32.643179}, {'rtt': 32.06586}, {'rtt': 33.034677}]",0,3,3,32.06586,33.034677,32.5812386667,53759722,24468,2023-05-15 18:49:29,Ping,185.69.107.2,ping,53759722,,1684176573
5080,2.6.2,95,45.91.124.33,4,45.91.124.33,172.29.0.11,ICMP,57.0,48,"[{'rtt': 19.437807}, {'rtt': 19.128247}, {'rtt': 19.696867}]",0,3,3,19.128247,19.696867,19.4209736667,53759722,24470,2023-05-15 18:49:29,Ping,82.64.124.38,ping,53759722,,1684176571
5080,2.6.2,91,45.91.124.33,4,45.91.124.33,192.168.1.18,ICMP,59.0,48,"[{'rtt': 26.650664}, {'rtt': 26.367409}, {'rtt': 26.687684}]",0,3,3,26.367409,26.687684,26.5685856667,53759722,24471,2023-05-15 18:49:30,Ping,86.86.145.15,ping,53759722,,1684176570
5080,2.6.2,14,45.91.124.33,4,45.91.124.33,192.168.1.2,ICMP,55.0,48,"[{'rtt': 28.009015}, {'rtt': 27.93244}, {'rtt': 27.958935}]",0,3,3,27.93244,28.009015,27.9667966667,53759722,24480,2023-05-15 18:49:31,Ping,92.63.155.162,ping,53759722,,1684176571
5080,2.6.2,76,45.91.124.33,4,45.91.124.33,192.168.35.241,ICMP,54.0,48,"[{'rtt': 37.375661}, {'rtt': 36.577641}, {'rtt': 36.488338}]",0,3,3,36.488338,37.375661,36.81388,53759722,24490,2023-05-15 18:49:31,Ping,193.188.17.104,ping,53759722,,1684176573
5080,2.6.2,7,45.91.124.33,4,45.91.124.33,185.97.73.13,ICMP,59.0,48,"[{'rtt': 44.365619}, {'rtt': 44.23306}, {'rtt': 44.938602}]",0,3,3,44.23306,44.938602,44.512427,53759722,24501,2023-05-15 18:49:30,Ping,185.97.73.13,ping,53759722,,1684176571
5080,2.6.2,17,45.91.124.33,4,45.91.124.33,192.168.110.252,ICMP,56.0,48,"[{'rtt': 38.900846}, {'rtt': 39.364695}, {'rtt': 39.079833}]",0,3,3,38.900846,39.364695,39.1151246667,53759722,24505,2023-05-15 18:49:31,Ping,146.19.11.192,ping,53759722,,1684176571
5080,2.6.2,10,45.91.124.33,4,45.91.124.33,87.72.229.39,ICMP,60.0,48,"[{'rtt': 62.714239}, {'rtt': 31.65306}, {'rtt': 31.777726}]",0,3,3,31.65306,62.714239,42.0483416667,53759722,24509,2023-05-15 18:49:31,Ping,87.72.229.39,ping,53759722,,1684176571
5080,2.6.2,1,45.91.124.33,4,45.91.124.33,192.168.1.8,ICMP,53.0,48,"[{'rtt': 27.602581999999998}, {'rtt': 27.360935}, {'rtt': 27.283251}]",0,3,3,27.283251,27.602581999999998,27.4155893333,53759722,24519,2023-05-15 18:49:30,Ping,81.241.46.59,ping,53759722,,1684176571
5080,2.6.2,9,45.91.124.33,4,45.91.124.33,10.247.6.76,ICMP,52.0,48,"[{'rtt': 60.154766}, {'rtt': 60.233071}, {'rtt': 60.224985}]",0,3,3,60.154766,60.233071,60.204274,53759722,24523,2023-05-15 18:49:31,Ping,185.91.152.16,ping,53759722,,1684176572
5080,2.6.2,3,45.91.124.33,4,45.91.124.33,192.168.0.197,ICMP,53.0,48,"[{'rtt': 43.123498}, {'rtt': 43.035393}, {'rtt': 42.889581}]",0,3,3,42.889581,43.123498,43.0161573333,53759722,24524,2023-05-15 18:49:30,Ping,85.24.175.156,ping,53759722,,1684176571
5080,2.6.2,5,45.91.124.33,4,45.91.124.33,192.168.0.55,ICMP,52.0,48,"[{'rtt': 10.765795}, {'rtt': 10.327375}, {'rtt': 10.40508}]",0,3,3,10.327375,10.765795,10.4994166667,53759722,24527,2023-05-15 18:49:30,Ping,217.146.226.210,ping,53759722,,1684176572
5080,2.6.2,33,45.91.124.33,4,45.91.124.33,192.168.1.101,ICMP,50.0,48,"[{'rtt': 53.822572}, {'rtt': 53.386993}, {'rtt': 53.293712}]",0,3,3,53.293712,53.822572,53.5010923333,53759722,24535,2023-05-15 18:49:30,Ping,185.57.232.8,ping,53759722,,1684176571
5080,2.6.2,30,45.91.124.33,4,45.91.124.33,192.168.0.95,ICMP,55.0,48,"[{'rtt': 12.552476}, {'rtt': 12.334415}, {'rtt': 12.406895}]",0,3,3,12.334415,12.552476,12.431262,53759722,24544,2023-05-15 18:49:31,Ping,62.240.254.2,ping,53759722,,1684176571
5080,2.6.2,109,45.91.124.33,4,45.91.124.33,10.4.16.190,ICMP,53.0,48,"[{'rtt': 34.910838}, {'rtt': 31.627052}, {'rtt': 33.081248}]",0,3,3,31.627052,34.910838,33.2063793333,53759722,24550,2023-05-15 18:49:30,Ping,178.119.240.98,ping,53759722,,1684176571
5080,2.6.2,104,45.91.124.33,4,45.91.124.33,192.168.0.171,ICMP,52.0,48,"[{'rtt': 38.113745}, {'rtt': 78.809173}, {'rtt': 80.915718}]",0,3,3,38.113745,80.915718,65.946212,53759722,24551,2023-05-15 18:49:32,Ping,37.228.247.72,ping,53759722,,1684176573
5080,2.6.2,99,45.91.124.33,4,45.91.124.33,192.168.55.190,ICMP,54.0,48,"[{'rtt': 40.120837}, {'rtt': 39.517219}, {'rtt': 39.475091}]",0,3,3,39.475091,40.120837,39.7043823333,53759722,24553,2023-05-15 18:49:32,Ping,94.102.133.188,ping,53759722,,1684176572
5080,2.6.2,8,45.91.124.33,4,45.91.124.33,192.168.0.34,ICMP,53.0,48,"[{'rtt': 38.729678}, {'rtt': 38.219923}, {'rtt': 38.231423}]",0,3,3,38.219923,38.729678,38.3936746667,53759722,24555,2023-05-15 18:49:31,Ping,93.133.48.240,ping,53759722,,1684176573
5080,2.6.2,342,45.91.124.33,4,45.91.124.33,62.169.33.65,ICMP,50.0,48,"[{'rtt': 44.347166}, {'rtt': 45.353301}, {'rtt': 47.450544}]",0,3,3,44.347166,47.450544,45.7170036667,53759722,24559,2023-05-15 18:49:39,Ping,62.169.33.65,ping,53759722,,1684176572
5080,2.6.2,88,45.91.124.33,4,45.91.124.33,10.5.80.10,ICMP,251.0,48,"[{'rtt': 25.592267}, {'rtt': 28.887526}, {'rtt': 25.667102}]",0,3,3,25.592267,28.887526,26.7156316667,53759722,24580,2023-05-15 18:49:31,Ping,213.180.162.41,ping,53759722,,1684176573
5080,2.6.2,132,45.91.124.33,4,45.91.124.33,192.168.1.7,ICMP,57.0,48,"[{'rtt': 31.52046}, {'rtt': 31.60881}, {'rtt': 31.330179}]",0,3,3,31.330179,31.60881,31.486483,53759722,24584,2023-05-15 18:49:30,Ping,82.66.133.110,ping,53759722,,1684176571
5080,2.6.2,73,45.91.124.33,4,45.91.124.33,5.159.57.30,ICMP,59.0,48,"[{'rtt': 26.785437}, {'rtt': 26.709616}, {'rtt': 26.761116}]",0,3,3,26.709616,26.785437,26.7520563333,53759722,24592,2023-05-15 18:49:31,Ping,5.159.57.30,ping,53759722,,1684176572
5080,2.6.2,12,45.91.124.33,4,45.91.124.33,192.168.3.1,ICMP,53.0,48,"[{'rtt': 9.301933}, {'rtt': 9.133238}, {'rtt': 9.230107}]",0,3,3,9.133238,9.301933,9.2217593333,53759722,24596,2023-05-15 18:49:31,Ping,86.245.44.36,ping,53759722,,1684176573
5080,2.6.2,13,45.91.124.33,4,45.91.124.33,192.168.1.53,ICMP,56.0,48,"[{'rtt': 21.36653}, {'rtt': 21.376782}, {'rtt': 21.374065}]",0,3,3,21.36653,21.376782,21.372459,53759722,24601,2023-05-15 18:49:46,Ping,62.45.100.26,ping,53759722,,1684176586
5080,2.6.2,33,45.91.124.33,4,45.91.124.33,192.168.50.30,ICMP,50.0,48,"[{'rtt': 204.789649}, {'rtt': 204.515658}, {'rtt': 206.332118}]",0,3,3,204.515658,206.332118,205.212475,53759722,24628,2023-05-15 18:49:31,Ping,187.11.49.117,ping,53759722,,1684176571
5080,2.6.2,27,45.91.124.33,4,45.91.124.33,192.168.1.100,ICMP,56.0,48,"[{'rtt': 23.111859}, {'rtt': 22.902842}, {'rtt': 22.947219}]",0,3,3,22.902842,23.111859,22.9873066667,53759722,24634,2023-05-15 18:49:44,Ping,31.21.226.87,ping,53759722,,1684176586
5080,2.6.2,4,45.91.124.33,4,45.91.124.33,192.168.1.234,ICMP,52.0,48,"[{'rtt': 84.324116}, {'rtt': 83.928879}, {'rtt': 83.682277}]",0,3,3,83.682277,84.324116,83.978424,53759722,24637,2023-05-15 18:49:33,Ping,80.178.1.245,ping,53759722,,1684176571
5080,2.6.2,103,45.91.124.33,4,45.91.124.33,192.168.178.25,ICMP,53.0,48,"[{'rtt': 36.192318}, {'rtt': 35.641372}, {'rtt': 31.397205}]",0,3,3,31.397205,36.192318,34.4102983333,53759722,24645,2023-05-15 18:49:30,Ping,80.114.125.133,ping,53759722,,1684176572
5080,2.6.2,111,45.91.124.33,4,45.91.124.33,192.168.2.110,ICMP,52.0,48,"[{'rtt': 97.261441}, {'rtt': 96.545613}, {'rtt': 97.003247}]",0,3,3,96.545613,97.261441,96.936767,53759722,24649,2023-05-15 18:49:31,Ping,198.16.166.245,ping,53759722,,1684176571
5080,2.6.2,9,45.91.124.33,4,45.91.124.33,192.168.1.221,ICMP,36.0,48,"[{'rtt': 163.245707}, {'rtt': 163.116443}, {'rtt': 173.313623}]",0,3,3,163.116443,173.313623,166.558591,53759722,24680,2023-05-15 18:49:30,Ping,174.62.70.109,ping,53759722,,1684176571
5080,2.6.2,122,45.91.124.33,4,45.91.124.33,192.168.4.48,ICMP,54.0,48,"[{'rtt': 87.043762}, {'rtt': 87.725288}, {'rtt': 86.596836}]",0,3,3,86.596836,87.725288,87.121962,53759722,24725,2023-05-15 18:49:31,Ping,108.56.160.218,ping,53759722,,1684176572
5080,2.6.2,111,45.91.124.33,4,45.91.124.33,88.98.64.4,ICMP,49.0,48,"[{'rtt': 26.366661}, {'rtt': 26.248476}, {'rtt': 26.445093}]",0,3,3,26.248476,26.445093,26.35341,53759722,24736,2023-05-15 18:49:46,Ping,88.98.64.4,ping,53759722,,1684176586
5080,2.6.2,94,45.91.124.33,4,45.91.124.33,172.26.113.45,ICMP,46.0,48,"[{'rtt': 341.399373}, {'rtt': 330.935762}, {'rtt': 304.650984}]",0,3,3,304.650984,341.399373,325.6620396667,53759722,24742,2023-05-15 18:49:31,Ping,206.83.112.165,ping,53759722,,1684176573
5080,2.6.2,85,45.91.124.33,4,45.91.124.33,192.168.178.53,ICMP,55.0,48,"[{'rtt': 21.261452}, {'rtt': 19.559055999999998}, {'rtt': 19.551761}]",0,3,3,19.551761,21.261452,20.1240896667,53759722,24748,2023-05-15 18:49:31,Ping,217.245.254.211,ping,53759722,,1684176572
5080,2.6.2,9,45.91.124.33,4,45.91.124.33,192.168.2.37,ICMP,59.0,48,"[{'rtt': 25.354953}, {'rtt': 25.02435}, {'rtt': 25.315237}]",0,3,3,25.02435,25.354953,25.2315133333,53759722,24770,2023-05-15 18:49:31,Ping,86.87.83.130,ping,53759722,,1684176572
5080,2.6.2,20,45.91.124.33,4,45.91.124.33,196.49.5.74,ICMP,54.0,48,"[{'rtt': 140.022175}, {'rtt': 139.574525}, {'rtt': 139.516625}]",0,3,3,139.516625,140.022175,139.7044416667,53759722,24798,2023-05-15 18:49:44,Ping,196.49.5.74,ping,53759722,,1684176586
5080,2.6.2,12,45.91.124.33,4,45.91.124.33,89.185.8.70,ICMP,58.0,48,"[{'rtt': 57.115555}, {'rtt': 57.062815}, {'rtt': 57.116457}]",0,3,3,57.062815,57.116457,57.0982756667,53759722,24811,2023-05-15 18:49:32,Ping,89.185.8.70,ping,53759722,,1684176573
5080,2.6.2,115,45.91.124.33,4,45.91.124.33,10.10.10.17,ICMP,43.0,48,"[{'rtt': 49.364242}, {'rtt': 49.392041}, {'rtt': 49.405672}]",0,3,3,49.364242,49.405672,49.3873183333,53759722,24817,2023-05-15 18:49:29,Ping,31.209.51.61,ping,53759722,,1684176571
5080,2.6.2,92,45.91.124.33,4,45.91.124.33,192.168.1.147,ICMP,51.0,48,"[{'rtt': 97.945893}, {'rtt': 97.051783}, {'rtt': 97.803552}]",0,3,3,97.051783,97.945893,97.60040933330001,53759722,24836,2023-05-15 18:49:31,Ping,184.19.204.226,ping,53759722,,1684176572
5080,2.6.2,249,45.91.124.33,4,45.91.124.33,192.168.1.2,ICMP,51.0,48,"[{'rtt': 250.484478}, {'rtt': 259.62136}, {'rtt': 261.841372}]",0,3,3,250.484478,261.841372,257.3157366667,53759722,24845,2023-05-15 18:49:38,Ping,151.233.118.146,ping,53759722,,1684176573
5080,2.6.2,7,45.91.124.33,4,45.91.124.33,192.168.178.21,ICMP,50.0,48,"[{'rtt': 21.708373}, {'rtt': 21.598832}, {'rtt': 21.482628}]",0,3,3,21.482628,21.708373,21.596611,53759722,24858,2023-05-15 18:49:31,Ping,82.71.60.79,ping,53759722,,1684176572
5080,2.6.2,8,45.91.124.33,4,45.91.124.33,212.103.129.114,ICMP,59.0,48,"[{'rtt': 58.015961}, {'rtt': 35.788161}, {'rtt': 35.763715}]",0,3,3,35.763715,58.015961,43.189279,53759722,24859,2023-05-15 18:49:31,Ping,212.103.129.114,ping,53759722,,1684176572
5080,2.6.2,16,45.91.124.33,4,45.91.124.33,192.168.178.27,ICMP,59.0,48,"[{'rtt': 37.831226}, {'rtt': 36.235777}, {'rtt': 35.985914}]",0,3,3,35.985914,37.831226,36.6843056667,53759722,24861,2023-05-15 18:49:31,Ping,109.250.208.218,ping,53759722,,1684176572
5080,2.6.2,9,45.91.124.33,4,45.91.124.33,192.168.1.212,ICMP,50.0,48,"[{'rtt': 25.242392}, {'rtt': 25.227118}, {'rtt': 25.293434}]",0,3,3,25.227118,25.293434,25.2543146667,53759722,24889,2023-05-15 18:49:31,Ping,51.6.118.136,ping,53759722,,1684176572
5080,2.6.2,10,45.91.124.33,4,45.91.124.33,130.237.95.229,ICMP,47.0,48,"[{'rtt': 39.593369}, {'rtt': 39.543378}, {'rtt': 39.523278}]",0,3,3,39.523278,39.593369,39.5533416667,53759722,24893,2023-05-15 18:49:31,Ping,130.237.95.229,ping,53759722,,1684176573
5080,2.6.2,119,45.91.124.33,4,45.91.124.33,192.168.0.243,ICMP,49.0,48,"[{'rtt': 114.340618}, {'rtt': 113.591485}, {'rtt': 112.808885}]",0,3,3,112.808885,114.340618,113.5803293333,53759722,24899,2023-05-15 18:49:31,Ping,75.129.1.206,ping,53759722,,1684176572
5080,2.6.2,11,45.91.124.33,4,45.91.124.33,192.168.0.11,ICMP,56.0,48,"[{'rtt': 7.69134}, {'rtt': 7.652565}, {'rtt': 7.60369}]",0,3,3,7.60369,7.69134,7.6491983333,53759722,24902,2023-05-15 18:49:30,Ping,78.109.81.102,ping,53759722,,1684176571
5080,2.6.2,27,45.91.124.33,4,45.91.124.33,172.27.210.35,ICMP,55.0,48,"[{'rtt': 21.949102}, {'rtt': 21.731991}, {'rtt': 21.85172}]",0,3,3,21.731991,21.949102,21.844271,53759722,24903,2023-05-15 18:49:30,Ping,212.76.196.11,ping,53759722,,1684176571
5080,2.6.2,105,45.91.124.33,4,45.91.124.33,85.236.41.238,ICMP,58.0,48,"[{'rtt': 31.151075}, {'rtt': 31.235585}, {'rtt': 31.13873}]",0,3,3,31.13873,31.235585,31.17513,53759722,24906,2023-05-15 18:49:31,Ping,85.236.41.238,ping,53759722,,1684176572
5080,2.6.2,112,45.91.124.33,4,45.91.124.33,192.168.179.20,ICMP,54.0,48,"[{'rtt': 55.270568}, {'rtt': 38.501269}, {'rtt': 32.646592}]",0,3,3,32.646592,55.270568,42.1394763333,53759722,24907,2023-05-15 18:49:31,Ping,2.207.95.75,ping,53759722,,1684176573
5080,2.6.2,114,45.91.124.33,4,45.91.124.33,192.168.1.160,ICMP,44.0,48,"[{'rtt': 189.437341}, {'rtt': 187.064287}, {'rtt': 186.932576}]",0,3,3,186.932576,189.437341,187.8114013333,53759722,24908,2023-05-15 18:49:32,Ping,71.11.73.11,ping,53759722,,1684176573
5080,2.6.2,97,45.91.124.33,4,45.91.124.33,212.63.90.22,ICMP,56.0,48,"[{'rtt': 27.674814}, {'rtt': 27.562272}, {'rtt': 27.638058}]",0,3,3,27.562272,27.674814,27.625048,53759722,24915,2023-05-15 18:49:30,Ping,212.63.90.22,ping,53759722,,1684176570
5080,2.6.2,101,45.91.124.33,4,45.91.124.33,10.10.10.19,ICMP,51.0,48,"[{'rtt': 176.626853}, {'rtt': 169.055394}, {'rtt': 176.886138}]",0,3,3,169.055394,176.886138,174.1894616667,53759722,24916,2023-05-15 18:49:32,Ping,103.41.36.123,ping,53759722,,1684176573
5080,2.6.2,100,45.91.124.33,4,45.91.124.33,192.168.25.170,ICMP,54.0,48,"[{'rtt': 34.367128}, {'rtt': 34.279237}, {'rtt': 34.175281}]",0,3,3,34.175281,34.367128,34.273882,53759722,24920,2023-05-15 18:49:31,Ping,84.96.242.54,ping,53759722,,1684176571
5080,2.6.2,84,45.91.124.33,4,45.91.124.33,192.168.10.6,ICMP,49.0,48,"[{'rtt': 268.051546}, {'rtt': 267.790816}, {'rtt': 267.732251}]",0,3,3,267.732251,268.051546,267.8582043333,53759722,24927,2023-05-15 18:49:31,Ping,113.43.201.58,ping,53759722,,1684176573
